"lootId","score","rarest"
"14161","45.75621780188682","213"
"9177","45.74240926426233","214"
"14897","45.71684793450644","215"
"10934","45.712651250205894","216"
"15606","45.70788526660304","217"
"9313","45.6839171347769","218"
"11692","45.680093950355","219"
"14994","45.65461999876555","220"
"11726","45.64377758166164","221"
"8715","45.61530311891983","222"
"8549","45.59669516005768","223"
"9966","45.576531297014334","224"
"10100","45.54207962469152","225"
"11085","45.514740434050715","226"
"12395","45.49843989513976","227"
"9580","45.49598471403008","228"
"9622","45.48799029857246","229"
"10356","45.470782286466765","230"
"11729","45.45827116697004","231"
"12877","45.453778034591316","232"
"11029","45.44193380653301","233"
"13383","45.41547904968919","234"
"11794","45.403743226314106","235"
"14380","45.36868093053155","236"
"14480","45.35023040180558","237"
"14475","45.33176539919584","238"
"14908","45.31794054339217","239"
"10473","45.269375091855295","240"
"15906","45.26090688830384","241"
"12844","45.21644891297247","242"
"11532","45.204246111339195","243"
"13762","45.19380943550513","244"
"8348","45.1903189178909","245"
"10723","45.184857880092686","246"
"14834","45.16207188305155","247"
"8672","45.15738243202464","248"
"14904","45.15667575985128","249"
"10284","45.147403409612764","250"
"15960","45.14011215056213","251"
"15910","45.138809998845026","252"
"8835","45.137953321487835","253"
"10405","45.10421342485594","254"
"12174","45.0955948559687","255"
"8774","45.07857480786284","256"
"14501","45.06843903088798","257"
"10415","45.06035656947804","258"
"8945","45.05678524551192","259"
"13975","45.03144710799132","260"
"10569","45.030338490467045","261"
"14064","45.025378867687074","262"
"15994","45.02472447841702","263"
"14924","45.01724064571613","264"
"12545","44.992536885673495","265"
"15581","44.992111599748036","266"
"8105","44.984713844304814","267"
"12414","44.97901509441245","268"
"8192","44.973624085434494","269"
"9786","44.94541231454121","270"
"13349","44.93134250549239","271"
"8830","44.93117478029074","272"
"8551","44.93036191323084","273"
"9981","44.919106491431336","274"
"10366","44.8971554396542","275"
"12103","44.88928527875315","276"
"8727","44.86401503260083","277"
"9810","44.851383546243156","278"
"13044","44.828295304470615","279"
"12226","44.807830866212434","280"
"8485","44.804106585394955","281"
"8050","44.79821180566067","282"
"13791","44.78554885107199","283"
"10000","44.7758159051172","284"
"8458","44.769781629337245","285"
"9310","44.73135622015412","286"
"10354","44.72856496125054","287"
"11250","44.72747826475747","288"
"12946","44.713891857673865","289"
"9847","44.71223817377435","290"
"10816","44.66444688141942","291"
"12920","44.66163311378864","292"
"10404","44.64265034589996","293"
"15808","44.6270603145474","294"
"14616","44.620396855734846","295"
"11576","44.61308478348033","296"
"15227","44.57459184147852","297"
"11242","44.572406666729044","298"
"9707","44.57025615649137","299"
"15747","44.564696339807774","300"
"11468","44.55572232936978","301"
"9781","44.546330268434744","302"
"12557","44.54270081981425","303"
"11356","44.497104781161966","304"
"12944","44.45028176414137","305"
"11041","44.442363479987904","306"
"13423","44.404040138032315","307"
"8701","44.391948092267285","308"
"9619","44.37577225305489","309"
"9153","44.37229507379779","310"
"11190","44.36652431770273","311"
"12571","44.36136113848116","312"
"10112","44.35681993258053","313"
"14885","44.35143457802423","314"
"8390","44.34909016306994","315"
"13067","44.33655073975401","316"
"9886","44.32572558255619","317"
"9472","44.295059638916115","318"
"8378","44.28891627274218","319"
"10628","44.28030577413372","320"
"14749","44.259718155592374","321"
"14631","44.22133769225474","322"
"10702","44.211757431468484","323"
"14857","44.211563821644624","324"
"13813","44.19735149893881","325"
"9667","44.196718265755166","326"
"9882","44.196535612584725","327"
"15402","44.19226564133695","328"
"10241","44.17069479425754","329"
"8180","44.15939015608993","330"
"13187","44.14080935519807","331"
"9554","44.138370403194585","332"
"13706","44.132767790895016","333"
"8026","44.12746813968244","334"
"11674","44.11769006669325","335"
"11219","44.088683140614975","336"
"8627","44.088378108760246","337"
"8089","44.08567933961952","338"
"13659","44.08342836780579","339"
"15872","44.08210147871728","340"
"14696","44.07373830406375","341"
"14414","44.07104647550656","342"
"13086","44.0484699819514","343"
"14514","44.03931727664863","344"
"14978","44.01327014459632","345"
"15631","44.01106780541888","346"
"11958","44.00652830719138","347"
"13882","43.98675997827427","348"
"13938","43.969577316326856","349"
"13959","43.967205495095385","350"
"10711","43.96168781572179","351"
"10558","43.92827286899133","352"
"9683","43.92609907678431","353"
"11169","43.923565526011046","354"
"13286","43.91203592446425","355"
"8127","43.879291844032686","356"
"11552","43.86790898908333","357"
"11124","43.849911629253434","358"
"8633","43.787376714021335","359"
"11903","43.78690157820943","360"
"15045","43.77148833350035","361"
"8009","43.758358495106435","362"
"14697","43.75672363405394","363"
"8283","43.75639650778175","364"
"15416","43.74918181273781","365"
"12661","43.73747064285425","366"
"13058","43.73185657157983","367"
"12560","43.70202271957099","368"
"9628","43.69268405820414","369"
"15186","43.65810866720485","370"
"12848","43.65208299785457","371"
"14135","43.649482427647264","372"
"15517","43.64618943117992","373"
"14644","43.596894672403444","374"
"15285","43.58824519226747","375"
"9201","43.588001497859054","376"
"11766","43.57638466984343","377"
"14253","43.5679785740585","378"
"12591","43.55478662802263","379"
"12043","43.54743956548752","380"
"14185","43.536761545669194","381"
"11652","43.533871604941694","382"
"13839","43.514051822093585","383"
"9070","43.511056927175524","384"
"8371","43.496296478734834","385"
"9194","43.491390684093034","386"
"8988","43.46329309371659","387"
"13935","43.463054088900655","388"
"15845","43.45074940158719","389"
"13907","43.426413228353475","390"
"8591","43.42285370365382","391"
"9337","43.400609091812036","392"
"12721","43.39847245254009","393"
"10264","43.384282165883825","394"
"15365","43.37533146239154","395"
"11528","43.36870780660438","396"
"13688","43.364722030998045","397"
"15898","43.35314052827715","398"
"11274","43.351164735108675","399"
"11914","43.341907819432976","400"
"14634","43.32799008679194","401"
"14087","43.32628966909279","402"
"8767","43.3200330599742","403"
"13341","43.308076801762944","404"
"11728","43.30672624608248","405"
"11216","43.28922308641855","406"
"11549","43.28793414994507","407"
"10208","43.27567120146554","408"
"12060","43.26803431851999","409"
"10935","43.26696531357117","410"
"13268","43.2603616889655","411"
"12454","43.246925969744794","412"
"9562","43.22754291707083","413"
"10022","43.22617096832354","414"
"9513","43.2238798951211","415"
"8093","43.214995066490864","416"
"9662","43.211035438024666","417"
"9115","43.19948423560339","418"
"12635","43.196538855754106","419"
"10322","43.19565252602227","420"
"12264","43.19072072365918","421"
"9742","43.17133981809783","422"
"11038","43.16899882182552","423"
"14526","43.15835270941548","424"
"10315","43.156049280593905","425"
"9935","43.15115673724827","426"
"13654","43.150998780011115","427"
"11806","43.15015746631242","428"
"8320","43.142280525086946","429"
"8042","43.14195764888561","430"
"8406","43.138374810058885","431"
"10326","43.13010428537712","432"
"12987","43.11385284808075","433"
"8053","43.111900355353626","434"
"13946","43.106045213148064","435"
"11396","43.09127258010319","436"
"14079","43.08694325998928","437"
"13097","43.08654036483697","438"
"12354","43.08446130012612","439"
"10249","43.07603310877446","440"
"15761","43.07229813629371","441"
"12757","43.069090142595456","442"
"9110","43.068772131838905","443"
"15887","43.068732263507094","444"
"12802","43.06518663724968","445"
"13904","43.063281765328696","446"
"10207","43.030076064268854","447"
"12030","42.99150142635824","448"
"12441","42.98197376207073","449"
"15632","42.981950071282895","450"
"14589","42.980433441075874","451"
"13496","42.97549482688248","452"
"11910","42.96742778927139","453"
"13257","42.95571284084979","454"
"14669","42.948402145928355","455"
"11146","42.941363589187354","456"
"14173","42.93677766507607","457"
"13714","42.92898327752917","458"
"14755","42.90414201478196","459"
"8685","42.8978876329946","460"
"8205","42.897490897178464","461"
"8731","42.89606112473621","462"
"13045","42.88166014695188","463"
"11603","42.880957212679505","464"
"12263","42.836454910618734","465"
"15102","42.83345332233441","466"
"11887","42.83291562604674","467"
"14821","42.818513110876886","468"
"15492","42.81498058296559","469"
"11031","42.793003876367855","470"
"8286","42.79107176858898","471"
"12527","42.78034764045137","472"
"14294","42.770935806269016","473"
"11152","42.75220148187358","474"
"12606","42.74238927272877","475"
"12543","42.72284073911935","476"
"9602","42.7161488779487","477"
"15112","42.71490857992423","478"
"15585","42.70995584250039","479"
"8796","42.70582066284642","480"
"8871","42.70515031363953","481"
"9747","42.704216696210715","482"
"15829","42.688014243922986","483"
"8188","42.67894862808192","484"
"14562","42.67330237465991","485"
"8588","42.66920905444325","486"
"9391","42.65957943339459","487"
"15842","42.65883882574271","488"
"11075","42.656490276073455","489"
"8528","42.650296404317096","490"
"12812","42.64909651732684","491"
"14287","42.646793966362715","492"
"14602","42.626180533725645","493"
"14792","42.62132994464989","494"
"14771","42.618977489651094","495"
"10135","42.61181987371186","496"
"11997","42.60965649596856","497"
"8597","42.59591536365822","498"
"10496","42.587754035824034","499"
"12529","42.585132440229096","500"
"14036","42.56379520068958","501"
"8550","42.55789476025347","502"
"8699","42.54672187058349","503"
"11848","42.51430905145573","504"
"12124","42.48284894806402","505"
"9218","42.48251208416086","506"
"15280","42.469462021200364","507"
"15648","42.45247904779638","508"
"10199","42.421522962428114","509"
"10392","42.41946867261245","510"
"8104","42.41927246392546","511"
"9649","42.41545611654701","512"
"11325","42.41096387947215","513"
"9549","42.408404351502504","514"
"12069","42.4077126494139","515"
"8832","42.407574668608305","516"
"8746","42.39495785252799","517"
"10728","42.3893640546636","518"
"14954","42.349045938171955","519"
"12719","42.346723106235224","520"
"10695","42.33548180846092","521"
"12603","42.312550413950405","522"
"12497","42.3107071251233","523"
"13944","42.29695826972632","524"
"11645","42.29639656271879","525"
"12251","42.28278470130737","526"
"14163","42.27086044106542","527"
"9819","42.26889007320964","528"
"13089","42.2683720305702","529"
"9852","42.25173322367637","530"
"15221","42.24626795091158","531"
"9788","42.243807158403946","532"
"9898","42.23410583425634","533"
"11466","42.233099732161136","534"
"10355","42.230202982186086","535"
"9752","42.225387566149735","536"
"8522","42.2228485795072","537"
"14434","42.219581806267605","538"
"12398","42.21905469026169","539"
"15823","42.211599513554084","540"
"13620","42.2082409289012","541"
"9867","42.2082066733421","542"
"15851","42.17850820487596","543"
"12186","42.173062391964486","544"
"14421","42.164525463806704","545"
"10459","42.15899715729577","546"
"13368","42.14973264452061","547"
"13094","42.14499648026504","548"
"9531","42.1263777379892","549"
"10069","42.112692362793574","550"
"13626","42.096154744250036","551"
"12897","42.089463613005236","552"
"10748","42.086979139677574","553"
"10083","42.08029452841341","554"
"12894","42.060427358083174","555"
"11501","42.04779791202539","556"
"9519","42.04294162259595","557"
"9605","42.042539686867634","558"
"15236","42.034845080396586","559"
"11628","42.03383364990961","560"
"14490","42.0325066144125","561"
"15849","42.027536481936885","562"
"11939","42.02438756980862","563"
"14894","42.01987530282052","564"
"12542","42.01938493371503","565"
"14357","42.00856092781749","566"
"12141","42.001919067076926","567"
"10152","41.98620770588489","568"
"13062","41.985191740730876","569"
"11475","41.97336083855079","570"
"15399","41.97118056961861","571"
"9446","41.96134192759481","572"
"15129","41.95033076260918","573"
"11521","41.93444344877985","574"
"13150","41.918203271947164","575"
"8214","41.91442976288401","576"
"9983","41.9143088238551","577"
"14075","41.90894417839524","578"
"14322","41.90436607042285","579"
"15818","41.89832018512509","580"
"11037","41.896040414823695","581"
"11907","41.888166727595895","582"
"11962","41.883349505188356","583"
"15933","41.859828886880905","584"
"13906","41.850017241958234","585"
"10049","41.84787790937717","586"
"13816","41.84362291979991","587"
"13715","41.83697952343523","588"
"13378","41.834062051462624","589"
"10017","41.82132916505675","590"
"12242","41.820342742749176","591"
"11199","41.79508751628417","592"
"14926","41.77978277235793","593"
"13960","41.77849700969975","594"
"9965","41.77640218210013","595"
"15909","41.771475351788084","596"
"10742","41.76966536746292","597"
"14574","41.762599837726285","598"
"15911","41.75851765657071","599"
"15595","41.75420387117615","600"
"14045","41.75003353722569","601"
"9792","41.74766943584216","602"
"10321","41.744133970199236","603"
"13535","41.74373834706344","604"
"8391","41.742826064406486","605"
"15968","41.731833862620256","606"
"15464","41.73109179525674","607"
"9443","41.730437704944386","608"
"9777","41.72771679914226","609"
"9694","41.72498975660466","610"
"10124","41.72158910200669","611"
"13405","41.71806380326639","612"
"15193","41.71551872145702","613"
"8231","41.712789130255686","614"
"15304","41.71042311524338","615"
"15243","41.684181370641056","616"
"13621","41.6825908937738","617"
"12593","41.677579109096655","618"
"8507","41.67374398944594","619"
"10034","41.6726178457313","620"
"10800","41.65885155604936","621"
"8671","41.643117067694135","622"
"10275","41.64220216159196","623"
"9351","41.64099160251486","624"
"8308","41.62344841975364","625"
"9340","41.619314562014516","626"
"11714","41.618768246750484","627"
"10286","41.60575941733838","628"
"9986","41.59082872792599","629"
"10363","41.58911561208787","630"
"12912","41.58755656049202","631"
"11504","41.575633220252364","632"
"14053","41.574185291280514","633"
"14436","41.57320726933378","634"
"10576","41.55949930696683","635"
"11767","41.55838422190254","636"
"9759","41.55390109329241","637"
"14641","41.54676772003128","638"
"13144","41.52985645416486","639"
"9566","41.512766922220216","640"
"11243","41.511289888839045","641"
"10869","41.51027518337713","642"
"14269","41.504436963168324","643"
"13434","41.50013387039585","644"
"10649","41.48906505582017","645"
"13010","41.48702035146582","646"
"12771","41.481490827332195","647"
"12207","41.47290833318408","648"
"15325","41.469014659164486","649"
"8133","41.46539337497762","650"
"14172","41.45316302593311","651"
"15434","41.445325661732866","652"
"10939","41.44049749597183","653"
"13869","41.43720409331149","654"
"10550","41.43200949871369","655"
"14096","41.42547835161794","656"
"14840","41.4218375302144","657"
"10650","41.4053716303274","658"
"8013","41.40508541347454","659"
"14912","41.404115911277565","660"
"8118","41.3969457765983","661"
"11322","41.38403958593614","662"
"9991","41.364241928310065","663"
"8258","41.3486394872814","664"
"15359","41.34737782832241","665"
"14251","41.344890969751766","666"
"10449","41.3441727422247","667"
"15568","41.343966764707865","668"
"11028","41.33760183079937","669"
"11635","41.31182816760444","670"
"8055","41.302998270867164","671"
"14149","41.28904281906933","672"
"11854","41.28087553940819","673"
"15320","41.27742082567295","674"
"12146","41.27667712043714","675"
"11350","41.27504864152789","676"
"12042","41.25976028641302","677"
"9008","41.25746329339188","678"
"11642","41.256700988121636","679"
"8850","41.25356526482436","680"
"8369","41.24413710639731","681"
"10789","41.2332651429717","682"
"8908","41.220881997841644","683"
"15290","41.21861982151692","684"
"12366","41.218109823888035","685"
"10563","41.21695140072353","686"
"10624","41.21603570153643","687"
"8289","41.212476004816224","688"
"11784","41.20719357523786","689"
"9727","41.201228015236644","690"
"9896","41.193716814085505","691"
"15586","41.186400894510584","692"
"14598","41.181939726163996","693"
"11893","41.181223455883796","694"
"12255","41.17850808062348","695"
"15137","41.16962804455032","696"
"10902","41.16193405612867","697"
"10982","41.15716543621433","698"
"11065","41.156536697859096","699"
"13584","41.15633962439932","700"
"15550","41.15024245436751","701"
"9895","41.150127418934154","702"
"15781","41.143248578820476","703"
"8257","41.136810146634474","704"
"15817","41.10568666068385","705"
"10259","41.10484228680274","706"
"10553","41.10074927159778","707"
"13744","41.08011479218378","708"
"9464","41.07689518026314","709"
"12089","41.06721827849977","710"
"10505","41.04971557953783","711"
"12212","41.04523745032955","712"
"11000","41.0425256659094","713"
"14629","41.04236321295314","714"
"14408","41.03078986361471","715"
"10524","41.019442396594904","716"
"12510","41.001462033460605","717"
"14461","40.99794888857025","718"
"15216","40.978891414239094","719"
"10364","40.9776614219695","720"
"12646","40.976247462611646","721"
"10914","40.97596780381466","722"
"9641","40.97243432476964","723"
"12817","40.958028557193984","724"
"12155","40.95738343810941","725"
"14165","40.94695618333304","726"
"13102","40.9413981845713","727"
"10549","40.93662749986086","728"
"14083","40.93646345260062","729"
"11864","40.93644860554949","730"
"9586","40.93451297932088","731"
"15192","40.93345402614619","732"
"13682","40.933191552366345","733"
"11182","40.93265253889301","734"
"13384","40.91991190169711","735"
"13863","40.91601129348613","736"
"14813","40.91310730376487","737"
"13283","40.912637054755","738"
"10801","40.90706784546506","739"
"9862","40.89104168732378","740"
"10669","40.88890586633817","741"
"15258","40.885517518118576","742"
"14310","40.87943801077643","743"
"13338","40.86102484373224","744"
"11168","40.847449909138085","745"
"8039","40.824091533537604","746"
"14379","40.81726517183875","747"
"10446","40.81699247130274","748"
"12531","40.80961932219682","749"
"13235","40.80902935916612","750"
"13515","40.80543855791344","751"
"8350","40.79552700152638","752"
"14726","40.795024227692714","753"
"9455","40.79369359441967","754"
"12746","40.7914232248033","755"
"15404","40.77899826672973","756"
"8298","40.7772356971462","757"
"8652","40.771987942276176","758"
"14095","40.77187776403448","759"
"12430","40.76891330042925","760"
"14321","40.76638706125789","761"
"9655","40.76058038426028","762"
"10482","40.73662722995039","763"
"10236","40.723094845880176","764"
"9270","40.71745398487851","765"
"15178","40.71098678865009","766"
"12145","40.70951735165298","767"
"14955","40.70858802147724","768"
"15244","40.69842662144034","769"
"14298","40.69491508266137","770"
"15922","40.69076714834019","771"
"13162","40.68301515890638","772"
"11502","40.67873373493673","773"
"9846","40.67761682698729","774"
"11776","40.66135873813019","775"
"14775","40.642105381959304","776"
"13670","40.64058891743247","777"
"10347","40.63755985697643","778"
"11826","40.63204995450624","779"
"11977","40.63092545401497","780"
"11967","40.62699715938678","781"
"11043","40.62316964031493","782"
"11789","40.60714404306541","783"
"9868","40.60125007944747","784"
"12970","40.5853367494678","785"
"12922","40.56890587365102","786"
"15159","40.56842065179388","787"
"14192","40.56772982643595","788"
"13231","40.5645010706707","789"
"10755","40.56449508689966","790"
"10479","40.56261236234559","791"
"15039","40.55998125573075","792"
"15726","40.55832774737648","793"
"14000","40.55108579583023","794"
"8057","40.547056940246165","795"
"8539","40.545016608054354","796"
"14810","40.535341799586185","797"
"15866","40.52839565266235","798"
"9757","40.51907337852806","799"
"11557","40.507689266440934","800"
"15599","40.504714492222476","801"
"12322","40.502383487882035","802"
"10626","40.49886065458365","803"
"11780","40.49762171990861","804"
"14054","40.497007634301134","805"
"9459","40.489955156600494","806"
"13982","40.48628686236275","807"
"8511","40.48074554848592","808"
"14729","40.47051187113999","809"
"8625","40.469916462158764","810"
"8614","40.46340493016342","811"
"12112","40.461286969725776","812"
"13457","40.4527777553265","813"
"11769","40.44844769446394","814"
"12104","40.4405048221453","815"
"11601","40.438644130861846","816"
"12342","40.4347064060586","817"
"9168","40.43307636133051","818"
"15990","40.42811608966181","819"
"8616","40.42762043095259","820"
"15535","40.4240779574611","821"
"8239","40.421005042481575","822"
"13023","40.420407725542184","823"
"15583","40.420308599740686","824"
"15738","40.4198430485062","825"
"13678","40.413241130116205","826"
"15094","40.41201031611606","827"
"8538","40.40837023815446","828"
"14288","40.40708498989896","829"
"14085","40.39796943402303","830"
"9609","40.39613544893205","831"
"14916","40.38322355970249","832"
"13941","40.38186116753857","833"
"10949","40.37296831110354","834"
"14777","40.36708303422162","835"
"13986","40.35262886901524","836"
"14014","40.3495368608463","837"
"9392","40.334538483932185","838"
"9611","40.329504558830855","839"
"11980","40.32342556581278","840"
"8905","40.31992894735649","841"
"15143","40.3115916917671","842"
"8582","40.30974700547096","843"
"14129","40.30084493964336","844"
"13605","40.3001261460371","845"
"13683","40.29851397517718","846"
"14868","40.29641520180377","847"
"13719","40.290111927425784","848"
"15611","40.28050540985664","849"
"12766","40.27948014892325","850"
"14577","40.27098645435204","851"
"10197","40.259734493528036","852"
"8709","40.25935273382485","853"
"10436","40.25852728462054","854"
"15086","40.25216155494798","855"
"8548","40.247406099813674","856"
"15830","40.24500514376596","857"
"14790","40.225563019415816","858"
"12464","40.22282993659259","859"
"12219","40.21846281875952","860"
"8640","40.19835335588237","861"
"10488","40.18800669195522","862"
"15863","40.1860429068016","863"
"8031","40.174171310518915","864"
"15835","40.17144129040291","865"
"12832","40.1586497096828","866"
"14368","40.14519074154302","867"
"8363","40.14049427128229","868"
"10016","40.121924234804126","869"
"15652","40.11541681426984","870"
"13074","40.10871407468202","871"
"8859","40.10862050992324","872"
"8947","40.104601390334686","873"
"15051","40.10321964692931","874"
"9956","40.09462773076466","875"
"11586","40.09035102025431","876"
"15056","40.08953161006026","877"
"11479","40.08295111596612","878"
"10977","40.0788899685862","879"
"14483","40.077742445187496","880"
"11870","40.07329886112049","881"
"13509","40.07020084919575","882"
"9335","40.068296369390296","883"
"15610","40.06185432531922","884"
"12161","40.05999653899637","885"
"11555","40.03613917586689","886"
"14625","40.03531396468161","887"
"14171","40.034706842977414","888"
"13833","40.032612868795475","889"
"14865","40.03244685180998","890"
"13153","40.01497475643849","891"
"9518","40.01352555762117","892"
"13953","40.006207201642525","893"
"9923","39.989305671933906","894"
"8488","39.98667111113347","895"
"9643","39.98557598942417","896"
"13768","39.98331932875376","897"
"14316","39.975520304429516","898"
"8352","39.97407240809856","899"
"9509","39.968979089471006","900"
"12087","39.96844166581553","901"
"11865","39.96782741607013","902"
"12936","39.96664245111388","903"
"12238","39.956002139469334","904"
"12147","39.95566681512778","905"
"8755","39.94738461402105","906"
"12074","39.935077371971836","907"
"9998","39.91482081870326","908"
"9418","39.900044914460715","909"
"14601","39.898108500608565","910"
"8635","39.89570522658544","911"
"14305","39.88615290921973","912"
"15742","39.8795673316058","913"
"13867","39.879476840122344","914"
"12551","39.87886374789643","915"
"14119","39.87882140054559","916"
"15796","39.87459071264488","917"
"9306","39.8669283610441","918"
"8953","39.8638615627413","919"
"9753","39.86095605042737","920"
"10660","39.86061721257569","921"
"15928","39.856708881827664","922"
"14375","39.84967158031186","923"
"15435","39.84772294974317","924"
"14276","39.840607787844476","925"
"15288","39.83757550542175","926"
"10075","39.83423483417485","927"
"11062","39.824329258927236","928"
"11878","39.823445717422544","929"
"9202","39.820482607226154","930"
